,T,P,FDR,HOLM
PRDX5,4.630093284403993,3.655010334522088e-06,3.534509993808022e-05,0.04633456601073651
CTBP2,-0.3746667293840244,0.7079083388911166,0.7982108010882085,1.0
ADAMTS18,-0.40963352097609396,0.6820748033080444,0.778177337731531,1.0
KLRG1,-0.9590812500152446,0.33751781531448066,0.47166421596482433,1.0
STRBP,3.3582783353048007,0.0007842959669499491,0.003553966788698199,1.0
ZNF300P1,-0.6848068929382376,0.4934657851398161,0.6207549906323226,1.0
ZYG11B,-0.4268656330779341,0.6694771983833085,0.7684089014472875,1.0
DEGS2,-1.4218022466739666,0.15508366721009761,0.2641553302104515,1.0
FGL2,1.903171000059841,0.05701823589472926,0.11951660444107168,1.0
ZNF160,-0.653754129295461,0.5132702235724573,0.6376382805796565,1.0
CUEDC2,1.6304302275030955,0.1030106004210289,0.19160161409715915,1.0
HMGA1,2.5083440240242316,0.012129850688948191,0.03450539819725342,1.0
ZFAND2B,2.5124229633976563,0.011990528110001652,0.03419162695022254,1.0
RPS6,-0.9268850630289612,0.3539862133496381,0.4878867903536597,1.0
C6orf132,0.24246720649116335,0.8084181642457785,0.8740090239433216,1.0
KIF1B,-0.525746488911052,0.5990643585542383,0.7100133269074346,1.0
ARSI,2.9431836578500623,0.003248556365350022,0.011665758164419256,1.0
PFDN6,1.565954197664646,0.11735934026918582,0.21234020382976057,1.0
UGP2,6.051260765776013,1.4371659163012982e-09,3.092641053982916e-08,1.93758708835741e-05
NEUROD2,1.1284626552423478,0.25912457988001414,0.38861815109193165,1.0
ELOVL1,4.0967191677428785,4.1904674814628524e-05,0.0002880156988474565,0.5062922811103419
NUDT7,2.848396095849832,0.004394019883958549,0.014880302518069828,1.0
DNAH6,-3.986141081112764,6.715658982200063e-05,0.00043453540819379625,0.8027898747321955
PTEN,-0.7893103759833685,0.42993062366239565,0.5614320679216105,1.0
ATG9B,-1.4453938718422643,0.14834728375092776,0.25542977684455204,1.0
FCRLA,1.0379691240651903,0.29928442993053683,0.4320627566750097,1.0
LRRC23,1.3082673881068148,0.19078263235704873,0.30879048154138006,1.0
VEGFB,1.5016814775737795,0.13317938970664517,0.23477528323539915,1.0
PNLDC1,-2.113063851176073,0.03459530316760812,0.0802327690406761,1.0
DNA2,-2.064843153711518,0.03893784323478478,0.08823581145269871,1.0
USPL1,-0.05434800058939115,0.9566579070960766,0.9756351071574934,1.0
LPP,3.953811712245078,7.691594573366227e-05,0.00048807793571926266,0.9161458296336513
OTUD5,-1.6104468005197181,0.10730035056174252,0.19777658602692602,1.0
PDCD6,2.1325918820275787,0.03295821984415546,0.0771845804466904,1.0
HIST2H2BA,-0.6595042110267798,0.5095720428614567,0.6344631917195311,1.0
AKAP13,-5.0305477718250735,4.890805035860064e-07,5.976335488071702e-06,0.006349243097553536
LHFP,3.971568217606927,7.14010478291188e-05,0.00045635986175772224,0.8516002974579
NR2E3,-1.9848231548386377,0.04716415038305708,0.10294241867069047,1.0
ATP6V1E1,3.871420273650123,0.00010820304852626797,0.0006551497644815317,1.0
ZNF700,1.0617139666748963,0.28836555686853493,0.4212556564380396,1.0
ANGPT2,4.535382697233381,5.749912891500705e-06,5.2821486978581525e-05,0.07244890243290888
GMNN,1.8905319772944575,0.05868684803575667,0.12228661127922295,1.0
C8orf34,-0.49334935819686504,0.6217657583482332,0.729443555848255,1.0
TSC22D2,-0.8890967438417237,0.37395108874203575,0.5078694037113258,1.0
C11orf1,2.2673536411107404,0.02336863106188954,0.058724796650016765,1.0
AP4S1,0.27069835940622594,0.7866230387215221,0.8579491360910507,1.0
SH3BGRL,5.567764950949214,2.5802755977280122e-08,4.232011183373392e-07,0.0003425831911103482
LSM5,0.17234689851586288,0.8631648162411399,0.9114515028767821,1.0
MAPK14,-0.29362210406545497,0.7690466833354219,0.8446847427747199,1.0
TSPAN1,-7.470451025286443,7.992041211148658e-14,3.644886407845798e-12,1.105219379089748e-09
ADAM19,-0.8778079463964584,0.3800479513735726,0.5135842034524536,1.0
PROS1,6.383930661881036,1.7259926572695299e-10,4.552627647103846e-09,2.3478678116837413e-06
SDSL,8.437692117881781,3.2366484375659045e-17,2.3466531082208593e-15,4.513182581341897e-13
TMEM26,3.198204975043167,0.0013828594957688287,0.005676790810447067,1.0
ERLIN1,-5.7015777857661165,1.1870354606857108e-08,2.1163060962389128e-07,0.00015842175258311495
CCNYL1,-0.07154875211402313,0.9429610253707708,0.9656004483592822,1.0
N4BP2L2,-2.817467702114281,0.0048403982702270925,0.01614379588215868,1.0
ZNF630,0.930386710840418,0.3521708966679574,0.4861822221552175,1.0
PPIH,-0.340053112828597,0.7338165303816351,0.8177424218913499,1.0
SLC17A9,-2.010145154069258,0.044415828217342905,0.09817870221025547,1.0
CCBE1,6.8901722872056155,5.572485748137855e-12,1.8847799882098803e-10,7.64600769501995e-08
CNNM4,-4.930673181754192,8.194673176681113e-07,9.414904137188503e-06,0.010578503603777649
TBXAS1,2.753615066872961,0.005894104671900732,0.019060121649435626,1.0
KLHL20,1.121613808134834,0.26202667806638735,0.39196550598512436,1.0
ZCCHC18,-2.7008706303321186,0.006915823355196816,0.02176667644607582,1.0
UBE2T,0.6933352266212166,0.48809920109591454,0.6155335389433627,1.0
ZSCAN23,-1.5927972558759986,0.11120568094693627,0.2033967390936551,1.0
PLAU,-4.602106239462123,4.182397585630236e-06,3.995320072002721e-05,0.052944971036493156
TMEM5,-1.1217569935620828,0.2619657764288892,0.39196550598512436,1.0
PRNT,0.0,1.0,1.0,1.0
KIFAP3,5.807785080115348,6.330470420500706e-09,1.1981283909643773e-07,8.477765987134545e-05
CCDC144B,-3.9354717906702867,8.303341742107163e-05,0.0005208191905497386,0.9868521660494363
BCKDHA,2.8320612622330206,0.0046248986792051874,0.01552679272308174,1.0
NOLC1,-0.7999284009650501,0.42375228162606715,0.5553401703401314,1.0
CHCHD3,3.1169352133651715,0.001827417266609628,0.007184656650535852,1.0
CLASRP,-2.4683957804273042,0.01357201669100964,0.03773474375171962,1.0
DIRAS2,0.6749434156643683,0.499711715603286,0.6257683113551158,1.0
C1orf216,2.3600652884892033,0.01827171903219784,0.04802483057765627,1.0
SIAH1,-3.2315818690740494,0.0012310705255849153,0.005150895262124751,1.0
NBAS,1.9313331145544332,0.05344187075880694,0.11339654341708127,1.0
IQCK,0.26540667453542116,0.7906961949489352,0.8611711581687117,1.0
AMN1,2.3091955752555653,0.02093273099827315,0.05372063003332471,1.0
MFSD6,3.02844493296822,0.0024581587271120214,0.009252781704981299,1.0
PPAP2B,0.9596397422746141,0.3372365599226542,0.471364358298219,1.0
COMTD1,-2.397867118322535,0.016490846465326316,0.04423213570988113,1.0
MGAT5B,-8.338768693927948,7.506808959619258e-17,5.280162441348113e-15,1.0462990327917323e-12
LOC642852,1.6281707992805938,0.10348867463471714,0.19226319079968868,1.0
EIF5A,1.987275764592807,0.04689184583565697,0.10250449976756484,1.0
TMEM2,4.310895054353408,1.6259506377036763e-05,0.0001275676477017457,0.20059353017350254
PSMD10,1.7990881329055823,0.07200474053838646,0.14386701833404575,1.0
ARPC3,3.138370215776244,0.0016989015113903667,0.006752620064109363,1.0
GDPD2,-1.2617255798812994,0.20704754907807144,0.32889341157591073,1.0
PTN,1.0423846785964623,0.2972333670261438,0.42998929121207624,1.0
HSD11B1L,1.7618343556191038,0.07809728827835763,0.153501941009234,1.0
STK17A,5.178376034011121,2.238257278155084e-07,2.979706346380092e-06,0.0029269690426434033
DUSP22,-0.3829645534349677,0.7017460464185836,0.7934489446789775,1.0
CCDC151,1.5988484412877226,0.10985428253944642,0.20146839363635927,1.0
DDX50,-2.2736757989837817,0.022985486300450362,0.057916379489532564,1.0
AQP11,5.353167301528009,8.6427870156493e-08,1.2768205102115967e-06,0.0011392921844028908
UBAP2,0.412421444028132,0.6800305481947846,0.7765970832292297,1.0
S100A10,1.765657797251734,0.07745327710947678,0.15240562724756893,1.0
DOCK5,3.2089400214900956,0.001332252805537296,0.005502597185125998,1.0
XYLT2,1.3601930494614516,0.17376884149227068,0.28760757211633375,1.0
ARHGAP15,-0.025853433616530055,0.9793742422087411,0.990952395053709,1.0
ASMTL-AS1,-3.7633931697986434,0.00016762335162052563,0.0009559737576486451,1.0
ABHD2,3.8774058187483713,0.00010557617588811422,0.0006419939676155522,1.0
MARCH4,-2.768413953264839,0.0056329858042416065,0.0183500353226654,1.0
ALKBH2,-0.14858563176276443,0.8818806113372383,0.9252711007855937,1.0
PIP4K2A,4.085101282892655,4.4057594454078276e-05,0.00030062078686860937,0.5316429922773626
IGSF9B,-3.4996915538253326,0.0004657968000367621,0.0022889937987208005,1.0
RBM17,-1.501679408084352,0.1331799244269275,0.23477528323539915,1.0
CSPP1,-0.6076925144037015,0.5433914286856858,0.6630829262239204,1.0
FKBP1B,5.974294172228002,2.3108848682626173e-09,4.769531425911954e-08,3.1090645017605254e-05
LEPRE1,-3.2422689969026988,0.001185820378949694,0.00499556868819749,1.0
ACOX2,1.85775451126978,0.06320388357165328,0.12984256116478263,1.0
VDAC1,2.0831465262811855,0.037237869554390346,0.08516159814946146,1.0
FARS2,-0.5815975315593034,0.5608378059992974,0.6783407392606782,1.0
C2orf40,4.128238561830631,3.6555275200606584e-05,0.000255744738688234,0.4430133801561512
CCDC9,1.1762849114866711,0.23948104314807928,0.3669429920914214,1.0
SLC35A2,1.5367041138504534,0.12436578325648004,0.22231425511191236,1.0
OR7E5P,0.6853086315773487,0.49314918616229997,0.6205182621896224,1.0
NHSL1,0.09829257460489081,0.921699974237879,0.9513094389706184,1.0
HSD17B3,1.3124894314515163,0.18935504963849004,0.3069366764261605,1.0
INSIG2,3.426409855139981,0.0006116167372920361,0.002879466344267335,1.0
GRIK3,-2.177996370561154,0.029406306963816103,0.07037006903426406,1.0
TRIM21,0.8699206437391152,0.384343773017103,0.5182046397831892,1.0
EXTL3,0.2620902071616104,0.7932518965196296,0.8629574725295878,1.0
PMPCB,4.607910285082616,4.06736076986417e-06,3.8959584393184036e-05,0.051504989428789984
PABPC1L2A,1.536953765681838,0.12430463176033923,0.22228925927494006,1.0
NINL,0.5652623487784287,0.5718953340925832,0.6874218868730608,1.0
TGFA,0.8895075484120006,0.3737303682640165,0.5076184020094788,1.0
KIAA1614,1.3829803528299636,0.16667089025128234,0.2786981722498675,1.0
MKI67,-0.15277747549032916,0.8785737611405366,0.9230018165536714,1.0
NRG4,-3.2325253304390715,0.0012270125704830193,0.005136956980008565,1.0
CCDC28A,0.13620977180136748,0.8916554503862533,0.93248812307228,1.0
SRRT,-1.6838274427742093,0.09221502197562381,0.17551642174089518,1.0
PNKD,6.872062387817212,6.328026611876523e-12,2.1200388682158835e-10,8.680154103511027e-08
JKAMP,2.338660767797964,0.019352997111040916,0.0503334571662797,1.0
RRN3P1,-3.392402637392413,0.0006928254952595232,0.0031999891708523807,1.0
NIPA2,1.072009385436258,0.283715816628902,0.41597146375248506,1.0
MUC4,3.1734812071523955,0.0015062265244946635,0.006088341496761703,1.0
FUT9,-4.174666903740816,2.9842236829228476e-05,0.0002162529699085762,0.3637171824746367
MRPL24,2.1479101548432027,0.031720893519842065,0.07486978173347698,1.0
CDC6,0.07498004514467875,0.940230588860277,0.963821365897246,1.0
N4BP1,-3.0642097789995417,0.0021824581426789355,0.008363970842315495,1.0
MPZL3,-1.924235101295335,0.054325121183823114,0.11496012023602623,1.0
DCUN1D2,0.182976642770413,0.8548163455707671,0.9055256363731548,1.0
TRIM17,-1.8956986977141166,0.05799989763082929,0.1211587696076632,1.0
C20orf201,-0.4384970619471224,0.6610259994999916,0.7615993465023944,1.0
MUSK,-0.17754105278265048,0.8590834219254474,0.9084988719561654,1.0
SEC14L1,-2.134982459692067,0.03276244290130464,0.0768661496413284,1.0
RAB33B,-0.9091847793798501,0.3632525971049808,0.49711211091571184,1.0
LRP5L,2.6557638435054067,0.007912900632384957,0.02436249763516083,1.0
TMEM59L,-0.36909219717709707,0.7120590047477802,0.80158374147019,1.0
GPRC5C,0.05366532706429885,0.9572018079693949,0.9760489838493548,1.0
IQCE,-0.37476498114981954,0.7078352602684816,0.7982108010882085,1.0
TBC1D20,0.29586452836857796,0.7673335411774616,0.8432616871486166,1.0
RHOXF2B,0.0,1.0,1.0,1.0
PANK1,-2.549186815749815,0.0107974443061364,0.03136516696119919,1.0
RPS15A,0.39498112109569405,0.6928568207618225,0.7866064186887213,1.0
KCNQ4,0.5261164613033059,0.5988072919858556,0.7099318653330001,1.0
ZNF283,-0.6847321610756882,0.4935129505380752,0.6207549906323226,1.0
C16orf70,0.35807648206593623,0.7202860783401803,0.8076298338943191,1.0
TMEM81,2.0487394593327948,0.040487598496904406,0.0910511523060909,1.0
TYMS,-0.2598781740566805,0.7949577475650883,0.8640818509322072,1.0
SS18L2,-2.6870887852715266,0.007207779109942619,0.022520128410247236,1.0
NDRG2,0.15611621887810076,0.8759414142959081,0.9210098238794909,1.0
MAGEB2,0.9299737476381083,0.35238467710804244,0.4862874148319672,1.0
ORMDL1,-0.9965810751172909,0.3189678957265485,0.4525861210138441,1.0
OLFML2B,-1.07277924037572,0.283370177249083,0.41569540079760264,1.0
CCR7,0.1076250600879468,0.9142931173762303,0.9468638446677412,1.0
MAN1A1,-0.763724929096334,0.4450311816320557,0.5752888051056488,1.0
LDOC1L,-1.9857210566753205,0.047064305598245294,0.10282725275042373,1.0
PXDNL,1.402596859809321,0.16073708875187165,0.2712697576517243,1.0
PNPLA7,-6.106560304894772,1.0180118294072171e-09,2.2737205756965617e-08,1.3749267767973874e-05
UCMA,-3.0269779939459376,0.002470119402741309,0.009287911732967186,1.0
MTNR1A,0.6565167524656288,0.5114916923011363,0.6362369827338963,1.0
COX7A1,-0.7033620411025687,0.48183015599512025,0.6098580792711736,1.0
NTS,2.6350362657281283,0.008412829410882812,0.02565586328970259,1.0
ZNF362,-4.067842079305228,4.745052024969847e-05,0.0003214448755583311,0.571873670049366
CMTM8,-6.548071300261345,5.828489303310363e-11,1.6782725411446418e-09,7.954722201157984e-07
DIABLO,3.7689037331489605,0.0001639661056853675,0.0009381435864750003,1.0
SCARA3,0.5284564760476774,0.5971825480864834,0.7087187832491145,1.0
WDR92,-1.6392695959785255,0.10115712513325302,0.18877500463753052,1.0
CCNE1,2.244674311217452,0.024789048346433282,0.06162608853910212,1.0
NMU,-4.332904188989072,1.4715516154687395e-05,0.00011744722980337849,0.1820162193173284
F3,-0.9932289199040872,0.32059840785020244,0.4543685744726389,1.0
C1orf35,-4.149072229399277,3.338254760965441e-05,0.00023710489395381042,0.40556457090969145
EML1,1.3830917728788208,0.1666367279902794,0.27867400760900995,1.0
TWF2,2.8972144852447204,0.003764922592904911,0.013201506849823817,1.0
NME6,-1.365588940256553,0.1720680198459208,0.2854608853064572,1.0
PIAS1,-1.1544565516089762,0.24831304166264734,0.3766387493859573,1.0
NFKB1,0.18725479550824622,0.8514608639634058,0.9034515468915516,1.0
PRAME,1.1196440181349139,0.2628654898316729,0.39285330816492514,1.0
MCOLN3,2.23045953473586,0.025716950985315838,0.0634641740321863,1.0
TBC1D12,3.779823749183864,0.0001569394114963232,0.0009041603095904715,1.0
ADCY4,4.365140688498154,1.2704096670227518e-05,0.0001037012232815685,0.15761972738751281
ASCL4,-1.2457150530504228,0.21286902527378326,0.33599891473939353,1.0
MTR,-2.4909567928013883,0.0127399611661029,0.03585856479521457,1.0
TLE6,-1.9180798073444023,0.05510089244379779,0.11642750222245003,1.0
MAG,2.759874028804002,0.005782365336827684,0.018752377754531906,1.0
CRIPT,-1.475625196012454,0.14004453732785183,0.24383616610112918,1.0
HPGD,3.04235063893987,0.0023473827984600397,0.008902172211541857,1.0
CCDC66,-3.477783163753503,0.0005055787312077172,0.00246393385102196,1.0
EFCAB3,-0.03278210731252691,0.9738483468398144,0.9873264917620147,1.0
NPRL3,0.3053795503805842,0.7600770948325623,0.8380226157444582,1.0
HTR3B,-4.1949963561892,2.728759745676921e-05,0.00020041145602275485,0.3332907153369791
ZFHX4,2.0591408396402007,0.03948074853559314,0.08928004203394367,1.0
MRAS,-1.0995828517083364,0.2715139169207893,0.4028401466498183,1.0
ARL2,3.232684005946252,0.0012263313004530227,0.005135625570439821,1.0
C5orf45,-3.3159139407147706,0.0009134395299805836,0.004022365822498781,1.0
KIAA1804,-3.946029917978032,7.945768979434948e-05,0.0005019538955819986,0.9456259662425532
KRTDAP,-3.9846266815761133,6.758629412369488e-05,0.0004363173636168028,0.8075886284840301
MED14,-0.5563339150316643,0.5779826064051459,0.6929125828335413,1.0
MOBP,3.736790099854634,0.0001863843860403339,0.001045260789305133,1.0
SPTLC2,1.971169140448117,0.04870453242365201,0.10541712789430376,1.0
MTHFD2,7.741454355644627,9.828598145801765e-15,5.204371557503571e-13,1.363423134785621e-10
FEZF1,2.5582879005592747,0.010518896597195527,0.030688435842168873,1.0
ERF,-0.7422057568206256,0.4579626811688777,0.5881257504192564,1.0
TMEM55A,3.4724411183846993,0.0005157481342231995,0.002504859883767638,1.0
ABHD12,5.400747994028164,6.636359828812392e-08,9.954554561725601e-07,0.0008758004066083714
AP4B1,-2.0786452772788553,0.03764996614908144,0.08588177176762075,1.0
TMEM70,5.662768038734947,1.4895044980952686e-08,2.5934254426195696e-07,0.00019850626446115644
PTPN6,2.630580975357418,0.008523906055317193,0.025938653424467172,1.0
BAIAP2,-1.1421428850674986,0.25339463207064716,0.38229334670944554,1.0
SKIV2L2,-2.842860675838232,0.004471061055847633,0.015103754820509017,1.0
C5orf42,-3.4075119168836308,0.0006555804577090046,0.0030498836824909203,1.0
TMEM203,3.0413473284653736,0.0023552197244127164,0.008919929403628981,1.0
ERLIN2,0.8231755666510525,0.4104081612387529,0.5432151785295162,1.0
SIVA1,-1.9107141150808293,0.056041329882326366,0.11786853940439307,1.0
DENND1B,-2.3217936516220825,0.020244049257860375,0.052218640468460135,1.0
ALG6,-1.9273759935571504,0.053932789169792196,0.11426196102959092,1.0
ASIP,2.647245193568821,0.008115049000705001,0.02490353001345069,1.0
MAN2C1,-1.8360737647061467,0.0663467478142467,0.13484909726823172,1.0
FAM84B,3.977560577419984,6.962588831893824e-05,0.00044691772705698186,0.8311242288631657
CACNB2,-0.43093006658680794,0.6665192208236466,0.7660555031302102,1.0
HEXIM1,2.6209884389934714,0.008767523512492065,0.0265258393793308,1.0
PIK3CG,14.593825476088957,3.0746226170720204e-48,3.622417880013685e-45,4.3435193711376434e-44
MGAT5,-2.976977761303714,0.0029110512505442342,0.010634739684804752,1.0
TMEM190,1.2800056639405861,0.2005431439373101,0.32131447971279353,1.0
RFPL2,-0.7431729512795672,0.4573769772160997,0.5874814744366987,1.0
CACNA1D,-4.513505941717744,6.376466235524531e-06,5.778876899861912e-05,0.08020956877666308
ZNF146,1.1171163771878292,0.2639445689580202,0.3942764413969883,1.0
ADSL,0.5946924899516565,0.552049042788107,0.6705370177673226,1.0
ZNF398,-5.1319261138051235,2.8679208595939534e-07,3.699513240231689e-06,0.0037406291771683933
GLIPR2,1.9607906883654977,0.049903444731275545,0.10755105207481305,1.0
SGK223,-0.831440318893559,0.40572493009391764,0.5388069755464783,1.0
TOLLIP,1.7513503937130306,0.07988557221497776,0.15632141452946097,1.0
KCNA5,3.842155921865443,0.00012195831618856516,0.0007263044120783211,1.0
MFSD11,0.5157320046137245,0.6060415983579064,0.7156479616836201,1.0
RGS20,1.076425714544236,0.28173690713452504,0.41370963783422465,1.0
TMEM175,-2.2336545847778493,0.02550580938258013,0.06304215612778286,1.0
LGALS1,13.587197759799885,4.7699592453116366e-42,3.629183559364547e-39,6.735659450304562e-38
KPNA4,-0.6262352224256257,0.5311606675850495,0.6526070668564726,1.0
PPL,-5.5598739219965525,2.6996960274010752e-08,4.4023416880503345e-07,0.0003583036567566707
COG2,-3.8218743041603167,0.0001324411965173904,0.000779864071787949,1.0
AQP9,1.7606509284474434,0.0782975030880451,0.1538355773419637,1.0
PSMD2,4.5499077987014145,5.366942693607216e-06,4.978860616943492e-05,0.06770398207985504
